num_id,lang_family,lang_name,lang_id_udhr,text_udhr
100,Indo-European – Romance,Asturian,udhr_asturian,"Tolos seres humanos nacen llibres y iguales en dignid&#x00E1; y drechos y, pola mor de la raz&#x00F3;n y la conciencia de so, han comportase hermaniblemente los unos colos otros."
101,Indo-European – Romance,Brazilian Portuguese,udhr_pt-br,Todos os seres humanos nascem livres e iguais em dignidade e direitos. S&#x00E3;o dotados de raz&#x00E3;o e consci&#x00EA;ncia e devem agir em rela&#x00E7;&#x00E3;o uns aos outros com esp&#x00ED;rito de fraternidade.
102,Indo-European – Romance,Catalan,udhr_catalan,"Tots els &#x00E9;ssers humans neixen lliures i iguals en dignitat i en drets. S&#x00F3;n dotats de ra&#x00F3; i de consci&#x00E8;ncia, i han de comportar-se fraternalment els uns amb els altres."
103,Indo-European – Romance,French – Canada,udhr_fr-ca,Tous les &#x00EA;tres humains naissent libres et &#x00E9;gaux en dignit&#x00E9; et en droits. Ils sont dou&#x00E9;s de raison et de conscience et doivent agir les uns envers les autres dans un esprit de fraternit&#x00E9;.
104,Indo-European – Romance,French – France,udhr_fr,Tous les &#x00EA;tres humains naissent libres et &#x00E9;gaux en dignit&#x00E9; et en droits. Ils sont dou&#x00E9;s de raison et de conscience et doivent agir les uns envers les autres dans un esprit de fraternit&#x00E9;.
105,Indo-European – Romance,Galician,udhr_gl,"T&#x00F3;dolos seres humanos nacen libres e iguais en dignidade e dereitos e, dotados como est&#x00E1;n de raz&#x00F3;n e conciencia, d&#x00ED;bense comportar fraternalmente uns cos outros."
106,Indo-European – Romance,Italian,udhr_it,Tutti gli esseri umani nascono liberi ed eguali in dignit&#x00E0; e diritti. Essi sono dotati di ragione e di coscienza e devono agire gli uni verso gli altri in spirito di fratellanza.
107,Indo-European – Romance,Lombard,udhr_lombard,"T&#x00F6;cc i v&#x00E9;ser um&#x00E0; i nas l&#x00ED;ber e prec&#x00ED;s  en dignit&#x00E0; e diricc. I &#x00E8; dotacc de riz&#x00FA; e de coscenssa  e i ga de comport&#x00E0;-s, de gi&#x00FC; con l'&#x00F3;ter, en sp&#x00ED;rit  de fradelanssa."
108,Indo-European – Romance,Lorrain,udhr_lorrain,Totes li h&#x00E0;mmes v'n&#x00E0;t au monde libes et &#x00E9;gaux de la dignit&#x00E8; et da lo dr&#x00E2;. Ils so dot&#x00E8;s de rahho et d'conscience et so t'nus d'se compout&#x00E8; li ines enwou&#x00E9;s lis autes da in esprit d'fraternit&#x00E8;.
109,Indo-European – Romance,Occitan,udhr_occitan,Totas las personas n&#x00E0;isson liuras e pari&#x00E8;ras en dignitat e en dreches. Son cargadas de rason e de consci&#x00E9;ncia e mai lor se cal comportar entre elas amb un eime de frairetat.
110,Indo-European – Romance,Piedmontese,udhr_piedmontese,T&#x00F9;it j'esse uman a nasso l&#x00EC;ber e uguaj an  dignit&#x00E0; e an drit. A son dot&#x00E0; &#x2018;d sust e  &#x2018;d consiensa e a d&#x00EB;vo ag&#x00EC; j&#x2019;un con  j&#x2019;&#x00E0;utri ant n&#x2019;&#x00EB;sp&#x00EC;rit &#x00EB;d fradlansa.
111,Indo-European – Romance,Portuguese,udhr_pt,"Todos os seres humanos nascem livres e iguais em dignidade e em direitos. Dotados de raz&#x00E3;o e de consci&#x00EA;ncia, devem agir uns para com os outros em esp&#x00ED;rito de fraternidade."
112,Indo-European – Romance,Romanian,udhr_ro,Toate fiin&#x021B;ele umane se nasc libere &#x0219;i egale &#x00EE;n demnitate &#x0219;i &#x00EE;n drepturi. Ele sunt &#x00EE;nzestrate cu ra&#x021B;iune &#x0219;i con&#x0219;tiin&#x021B;&#x0103; &#x0219;i trebuie s&#x0103; se comporte unele fa&#x021B;&#x0103; de altele &#x00EE;n spiritul fraternit&#x0103;&#x021B;ii.
113,Indo-European – Romance,Sicilian,udhr_sicilian,Tutti l'omini nascinu libbiri cu a stissa dignit&#x00E0; i diritti. Iddi hannu a raggiuni i cuscienza i hannu a travagghiari 'nzemmula cu spiritu di fratirnit&#x00E0;.
114,Indo-European – Romance,Spanish – Andalucía,udhr_es2,"Todos los seres humanos nacen libres e iguales en dignidad y derechos y, dotados como est&#x00E1;n de raz&#x00F3;n y conciencia, deben comportarse fraternalmente los unos con los otros."
115,Indo-European – Romance,Spanish – Mexico,udhr_es-mx,"Todos los seres humanos nacen libres e iguales en dignidad y derechos y, dotados como est&#x00E1;n de raz&#x00F3;n y conciencia, deben comportarse fraternalmente los unos con los otros."
116,Indo-European – Romance,Spanish – Peru,udhr_es-peru,"Todos los seres humanos nacen libres e iguales en dignidad y derechos y, dotados como est&#x00E1;n de raz&#x00F3;n y conciencia, deben comportarse fraternalmente los unos con los otros."
117,Indo-European – Romance,Spanish – Valencia,udhr_es,"Todos los seres humanos nacen libres e iguales en dignidad y derechos y, dotados como est&#x00E1;n de raz&#x00F3;n y conciencia, deben comportarse fraternalmente los unos con los otros."
118,Indo-European – Romance,Valencian,udhr_valencian,"Tots els &#x00E9;ssers humans naixen lliures i iguals en dignitat i en drets i, dotats com estan de ra&#x00F3; i de consci&#x00E8;ncia, s&#x2019;han de comportar fraternalment els uns amb els altres."
119,Indo-European – Romance,Walloon,udhr_walloon,"Tos l&#x00E8;s-omes vin&#x00E8;t-st-&#x00E5; monde l&#x00EE;bes, &#x00E8;t so-l'minme p&#x00EE;d po &#x00E7;ou qu'&#x00E8;nn'&#x00E8;st d'leu dignit&#x00E9; &#x00E8;t d'leus dre&#x00FB;ts. I n'sont nin fo&#x00FB; r&#x00EA;zon &#x00E8;t-z-ont-i le&#x00FB; consyince po z&#x00E8;ls, &#x00E7;ou qu'&#x00E8;lz&#x00E8;s de&#x00FB;t miner a s'kid&#x00FB;re onk' po l'&#x00F4;te tot come d&#x00E8;s fr&#x00E9;s."
120,Indo-European – Slavic,Belarusian,udhr_be,Usie ludzi narad&#x017E;ajucca svabodnymi i ro&#x016D;nymi &#x016D; svajoj hodna&#x015B;ci i pravach. Jany nadzieleny rozumam i sumle&#x0144;niem i pavinny stavicca adzin da adnaho &#x016D; duchu bractva.
121,Indo-European – Slavic,Bulgarian,udhr_bg,&#1042;&#1089;&#1080;&#1095;&#1082;&#1080; &#1093;&#1086;&#1088;&#1072; &#1089;&#1077; &#1088;&#1072;&#1078;&#1076;&#1072;&#1090; &#1089;&#1074;&#1086;&#1073;&#1086;&#1076;&#1085;&#1080; &#1080; &#1088;&#1072;&#1074;&#1085;&#1080; &#1087;&#1086; &#1076;&#1086;&#1089;&#1090;&#1086;&#1081;&#1085;&#1089;&#1090;&#1074;&#1086; &#1080; &#1087;&#1088;&#1072;&#1074;&#1072;. T&#1077; &#1089;&#1072; &#1085;&#1072;&#1076;&#1072;&#1088;&#1077;&#1085;&#1080; &#1089; &#1088;&#1072;&#1079;&#1091;&#1084; &#1080; &#1089;&#1098;&#1074;&#1077;&#1089;&#1090; &#1080; &#1089;&#1083;&#1077;&#1076;&#1074;&#1072; &#1076;&#1072; &#1089;&#1077; &#1086;&#1090;&#1085;&#1072;&#1089;&#1103;&#1090; &#1087;&#1086;&#1084;&#1077;&#1078;&#1076;&#1091; &#1089;&#1080; &#1074; &#1076;&#1091;&#1093; &#1085;&#1072; &#1073;&#1088;&#1072;&#1090;&#1089;&#1090;&#1074;&#1086;.
122,Indo-European – Slavic,Croatian,udhr_hr,Sva ljudska bi&#x0107;a ra&#x0111;aju se slobodna i jednaka u  dostojanstvu i pravima. Ona su obdarena razumom i svije&scaron;&#x0107;u  i trebaju jedna prema drugima postupati u duhu bratstva.
123,Indo-European – Slavic,Czech,udhr_cz,V&#x0161;ichni lid&eacute; se rod&iacute; svobodn&iacute; a sob&#x011B; rovn&iacute; co do d&#x016F;stojnosti a pr&aacute;v. Jsou nad&aacute;ni rozumem a sv&#x011B;dom&iacute;m a maj&iacute; spolu jednat v duchu bratrstv&iacute;.
124,Indo-European – Slavic,Macedonian,udhr_macedonian,&#x0421;&#x0438;&#x0442;e &#x0447;o&#x0432;e&#x0447;&#x043A;&#x0438; &#x0441;&#x0443;&#x0448;&#x0442;e&#x0441;&#x0442;&#x0432;a &#x0441;e &#x0440;a&#x0453;aa&#x0442; &#x0441;&#x043B;o&#x0431;o&#x0434;&#x043D;&#x0438; &#x0438; e&#x0434;&#x043D;a&#x043A;&#x0432;&#x0438; &#x043F;o &#x0434;o&#x0441;&#x0442;o&#x0438;&#x043D;&#x0441;&#x0442;&#x0432;o &#x0438; &#x043F;&#x0440;a&#x0432;a. T&#x0438;e &#x0441;e o&#x0431;&#x0434;a&#x0440;e&#x043D;&#x0438; &#x0441;o &#x0440;a&#x0437;&#x0443;&#x043C; &#x0438; &#x0441;o&#x0432;e&#x0441;&#x0442; &#x0438; &#x0442;&#x0440;e&#x0431;a &#x0434;a &#x0441;e o&#x0434;&#x043D;e&#x0441;&#x0443;&#x0432;aa&#x0442; e&#x0434;e&#x043D; &#x043A;o&#x043D; &#x0434;&#x0440;&#x0443;&#x0433; &#x0432;o &#x0434;&#x0443;xo&#x0442; &#x043D;a o&#x043F;&#x0448;&#x0442;o &#x0447;o&#x0432;e&#x0447;&#x043A;a&#x0442;a &#x043F;&#x0440;&#x0438;&#x043F;a&#x0434;&#x043D;o&#x0441;&#x0442;.
125,Indo-European – Slavic,Polish,udhr_pl,Wszyscy ludzie rodz&#x0105; si&#x0119; wolni i r&#x00F3;wni w swojej  godno&#x015B;ci i prawach. S&#x0105; obdarzeni rozumem i sumieniem i  powinni post&#x0119;powa&#x0107; wobec siebie w duchu braterstwa.
126,Indo-European – Slavic,Russian,udhr2_ru,&#1042;&#1089;&#1077;&#32;&#1083;&#1102;&#1076;&#1080;&#32;&#1088;&#1086;&#1078;&#1076;&#1072;&#1102;&#1090;&#1089;&#1103;&#32;&#1089;&#1074;&#1086;&#1073;&#1086;&#1076;&#1085;&#1099;&#1084;&#1080;&#32;&#1080;&#32;&#1088;&#1072;&#1074;&#1085;&#1099;&#1084;&#1080;&#32;&#1074;&#32;&#1089;&#1074;&#1086;&#1077;&#1084;&#32;&#1076;&#1086;&#1089;&#1090;&#1086;&#1080;&#1085;&#1089;&#1090;&#1074;&#1077;&#32;&#1080;&#32;&#1087;&#1088;&#1072;&#1074;&#1072;&#1093;&#46;&#32;&#1054;&#1085;&#1080;&#32;&#1085;&#1072;&#1076;&#1077;&#1083;&#1077;&#1085;&#1099;&#32;&#1088;&#1072;&#1079;&#1091;&#1084;&#1086;&#1084;&#32;&#1080;&#32;&#1089;&#1086;&#1074;&#1077;&#1089;&#1090;&#1100;&#1102;&#32;&#1080;&#32;&#1076;&#1086;&#1083;&#1078;&#1085;&#1099;&#32;&#1087;&#1086;&#1089;&#1090;&#1091;&#1087;&#1072;&#1090;&#1100;&#32;&#1074;&#32;&#1086;&#1090;&#1085;&#1086;&#1096;&#1077;&#1085;&#1080;&#1080;&#32;&#1076;&#1088;&#1091;&#1075;&#32;&#1076;&#1088;&#1091;&#1075;&#1072;&#32;&#1074;&#32;&#1076;&#1091;&#1093;&#1077;&#32;&#1073;&#1088;&#1072;&#1090;&#1089;&#1090;&#1074;&#1072;.
127,Indo-European – Slavic,Serbian,udhr_sr,&#1057;&#1074;&#1072; &#1113;&#1091;&#1076;&#1089;&#1082;&#1072; &#1073;&#1080;&#1115;&#1072; &#1088;&#1072;&#1106;&#1072;&#1112;&#1091; &#1089;&#1077; &#1089;&#1083;&#1086;&#1073;&#1086;&#1076;&#1085;&#1072; &#1080; &#1112;&#1077;&#1076;&#1085;&#1072;&#1082;&#1072; &#1091; &#1076;&#1086;&#1089;&#1090;&#1086;&#1112;&#1072;&#1085;&#1089;&#1090;&#1074;&#1091; &#1080; &#1087;&#1088;&#1072;&#1074;&#1080;&#1084;&#1072;. &#1054;&#1085;&#1072; &#1089;&#1091; &#1086;&#1073;&#1076;&#1072;&#1088;&#1077;&#1085;&#1072; &#1088;&#1072;&#1079;&#1091;&#1084;&#1086;&#1084; &#1080; &#1089;&#1074;&#1077;&#1096;&#1115;&#1091; &#1080; &#1090;&#1088;&#1077;&#1073;&#1072; &#1112;&#1077;&#1076;&#1085;&#1080; &#1087;&#1088;&#1077;&#1084;&#1072; &#1076;&#1088;&#1091;&#1075;&#1080;&#1084;&#1072; &#1076;&#1072; &#1087;&#1086;&#1089;&#1090;&#1091;&#1087;&#1072;&#1112;&#1091; &#1091; &#1076;&#1091;&#1093;&#1091; &#1073;&#1088;&#1072;&#1090;&#1089;&#1090;&#1074;&#1072;. | Sva ljudska bi&#x0107;a ra&#x0111;aju se slobodna i jednaka u dostojanstvu i pravima. Ona su obdarena razumom i sve&scaron;&#x0107;u i treba jedni prema drugima da postupaju u duhu bratstva.
128,Indo-European – Slavic,Slovak,udhr_sk,"V&#x0161;etci &#x013E;udia sa rodia slobodn&iacute; a sebe rovn&iacute;, &#x010D;o sa t&yacute;ka ich dost&ocirc;jnosti a pr&aacute;v. S&uacute; obdaren&iacute; rozumom a maj&uacute; navz&aacute;jom jedna&#x0165; v bratskom duchu."
129,Indo-European – Slavic,Slovenian,udhr_slovenian,Vsi ljudje se rodijo svobodni in imajo enako dostojanstvo in enake pravice. Obdarjeni so z razumom in vestjo in bi morali ravnati drug z drugim kakor bratje.
130,Indo-European – Slavic,Ukrainian,udhr_uk,&#1042;&#1089;&#1110; &#1083;&#1102;&#1076;&#1080; &#1085;&#1072;&#1088;&#1086;&#1076;&#1078;&#1091;&#1102;&#1090;&#1100;&#1089;&#1103; &#1074;&#1110;&#1083;&#1100;&#1085;&#1080;&#1084;&#1080; &#1110; &#1088;&#1110;&#1074;&#1085;&#1080;&#1084;&#1080; &#1091; &#1089;&#1074;&#1086;&#1111;&#1081; &#1075;&#1110;&#1076;&#1085;&#1086;&#1089;&#1090;&#1110; &#1090;&#1072; &#1087;&#1088;&#1072;&#1074;&#1072;&#1093;. &#1042;&#1086;&#1085;&#1080; &#1085;&#1072;&#1076;&#1110;&#1083;&#1077;&#1085;&#1110; &#1088;&#1086;&#1079;&#1091;&#1084;&#1086;&#1084; &#1110; &#1089;&#1086;&#1074;&#1110;&#1089;&#1090;&#1102; &#1110; &#1087;&#1086;&#1074;&#1080;&#1085;&#1085;&#1110; &#1076;&#1110;&#1103;&#1090;&#1080; &#1091; &#1074;&#1110;&#1076;&#1085;&#1086;&#1096;&#1077;&#1085;&#1085;&#1110; &#1086;&#1076;&#1080;&#1085; &#1076;&#1086; &#1086;&#1076;&#1085;&#1086;&#1075;&#1086; &#1074; &#1076;&#1091;&#1089;&#1110; &#1073;&#1088;&#1072;&#1090;&#1077;&#1088;&#1089;&#1090;&#1074;&#1072;.
131,Isolates,Basque,udhr_eu,"Gizon-emakume guztiak aske jaiotzen dira, duintasun eta eskubide berberak dituztela; eta ezaguera eta kontzientzia dutenez gero, elkarren artean senide legez jokatu beharra dute."
132,Japonic,Japanese,udhr_jp,&#12377;&#12409;&#12390;&#12398;&#20154;&#38291;&#12399;&#12289;&#29983;&#12414;&#12428;&#12394;&#12364;&#12425;&#12395;&#12375;&#12390;&#33258;&#30001;&#12391;&#12354;&#12426;&#12289;&#12363;&#12388;&#12289;&#23562;&#21427;&#12392;&#27177;&#21033;&#12392;&#12395;&#12388;&#12356;&#12390;&#24179;&#31561;&#12391;&#12354;&#12427;&#12290;&#20154;&#38291;&#12399;&#12289;&#29702;&#24615;&#12392;&#33391;&#24515;&#12434;&#25480;&#12369;&#12425;&#12428;&#12390;&#12354;&#12426;&#12289;&#20114;&#12356;&#12395;&#21516;&#32990;&#12398;&#31934;&#31070;&#12434;&#12418;&#12387;&#12390;&#34892;&#21205;&#12375;&#12394;&#12369;&#12428;&#12400;&#12394;&#12425;&#12394;&#12356;&#12290;
133,Koreanic,Korean,udhr_kr,&#47784;&#46304; &#51064;&#44036;&#51008; &#53468;&#50612;&#45216; &#46412;&#48512;&#53552; &#51088;&#50976;&#47196;&#50864;&#47728; &#44536; &#51316;&#50628;&#44284; &#44428;&#47532;&#50640; &#51080;&#50612; &#46041;&#46321;&#54616;&#45796;. &#51064;&#44036;&#51008; &#52380;&#48512;&#51201;&#51004;&#47196; &#51060;&#49457;&#44284; &#50577;&#49900;&#51012; &#48512;&#50668;&#48155;&#50520;&#51004;&#47728; &#49436;&#47196; &#54805;&#51228;&#50528;&#51032; &#51221;&#49888;&#51004;&#47196; &#54665;&#46041;&#54616;&#50668;&#50556; &#54620;&#45796;.
134,Mongolic,Mongolian,udhr1_mo,&#6188;&#6182;&#6190;&#6182;&#6184; &#6186;&#6182;&#6199; &#6194;&#6181;&#6199;&#6181;&#6197;&#6182; &#6190;&#6177;&#6184;&#6195;&#6177;&#6191;&#6177;&#6188;&#6182; &#6177;&#6199;&#6188;&#6177; &#6196;&#6178;&#6191;&#6181;&#6189;&#6177;&#8239;&#6194;&#6177;&#6178;&#6146; &#6176;&#6195;&#6176;&#6191;&#6178;&#6188;&#6176;&#6184; &#6184;&#6177;&#6199;&#6158;&#6177; &#6194;&#6181;&#6199;&#6181;&#8239;&#6194;&#6177;&#6178;&#6146; &#6178;&#6197;&#6178;&#6191; &#6177;&#6199;&#6188;&#6177;&#8239;&#6194;&#6177;&#6178; &#6186;&#6176;&#6178;&#6176;&#6189;&#6147; &#6179;&#6198;&#6180;&#6184; &#6180;&#6188;&#6176;&#6189;&#6176;&#6184;&#6146; &#6184;&#6176;&#6184;&#6195;&#6178;&#6184; &#6196;&#6178;&#6184;&#6176;&#6199; &#6197;&#6176;&#6198;&#6176;&#6189;&#6176;&#6192;&#6176;&#6184; &#6188;&#6182;&#6190;&#6182;&#6184; &#6188;&#6177;&#6189;&#6196;&#6178; &#6181;&#6189;&#6177;&#6199;&#6158;&#6177; &#6188;&#6179;&#6189;&#6179;&#6199;&#6179;&#6184;&#6195;&#6179;&#6158;&#6184; &#6176;&#6188;&#6176;&#6184; &#6195;&#6177;&#6189;&#6182;&#6182;&#8239;&#6178;&#6184; &#6182;&#6197;&#6178;&#6191; &#6192;&#6176;&#6184;&#6176;&#6189;&#6176;&#8239;&#6181;&#6176;&#6199; &#6188;&#6176;&#6199;&#6178;&#6196;&#6176;&#6188;&#6181; &#6180;&#6196;&#6178;&#6199;&#8239;&#6194;&#6176;&#6178;&#6147;.
135,Niger-Congo,Akuapim Twi,udhr_twi,"W&#x0254;&#x0251;wo &#x0251;des&#x0251;mm&#x0251; nyin&#x0251;&#x0251; s&#x025B; nnip&#x0251; &#x0251; w&#x0254;w&#x0254; &#x0251;hof&#x0251;di. W&#x0254;n nyin&#x0251;&#x0251; w&#x0254; nidi ne ky&#x025B;f&#x0251; koro. W&#x0254;w&#x0254; &#x0251;dwene ne &#x0251;honim, n&#x0251; &#x025B;s&#x025B; s&#x025B; wobu w&#x0254;n ho w&#x0254;n ho s&#x025B; &#x0251;nu&#x0251;nom."
136,Niger-Congo,Wolof,udhr_wo,"Doomi aadama y&#x00E9;pp da&#x00F1;uy juddu, yam ci tawfeex ci sag ak sa&#x00F1;-sa&#x00F1;. Nekk na it ku xam d&#x00EB;gg te &#x00E0;nd na ak xelam, te war naa j&#x00EB;flante ak nawleem, te teg ko ci w&#x00E0;llu mbokk."
137,Pidgins and creoles,Betawi,udhr_betawi,Semue orang ntu dilahirin bebas ame punye martabat dan hak-hak  yang same. Mereka ntu dikasih akal ame ati nurani dan kudu bergaul  satu ame lainnye dalem semangat persaudaraan.
138,Pidgins and creoles,Chavacano,udhr_chabacano,Todo'l maga ser humano nace libre e igual en dignidad y maga derecho. Dotado  con ellos el razon y conciencia y debe ellos comporta fraternalmente con el maga  uno con el maga otro.
139,Pidgins and creoles,Pijin – Solomons Pidgin,udhr_pijin,Evri man en mere olketa born frii en ikwol lo digniti en raits blo olketa. Olketa evriwan olketa garem maeni fo tingting en olketa sapos fo treatim isada wittim spirit blo bradahood.
140,Sino-Tibetan,Burmese,udhr_burmese,&#x101C;&#x1030;&#x1010;&#x102D;&#x102F;&#x1004;&#x103A;&#x1038;&#x101E;&#x100A;&#x103A; &#x1010;&#x1030;&#x100A;&#x102E; &#x101C;&#x103D;&#x1010;&#x103A;&#x101C;&#x1015;&#x103A;&#x101E;&#x1031;&#x102C; &#x1002;&#x102F;&#x100F;&#x103A;&#x101E;&#x102D;&#x1000;&#x1039;&#x1001;&#x102C;&#x1016;&#x103C;&#x1004;&#x1037;&#x103A; &#x101C;&#x100A;&#x103A;&#x1038;&#x1000;&#x1031;&#x102C;&#x1004;&#x103A;&#x1038;&#x104A; &#x1010;&#x1030;&#x100A;&#x102E;&#x101C;&#x103D;&#x1010;&#x103A;&#x101C;&#x1015;&#x103A;&#x101E;&#x1031;&#x102C; &#x1021;&#x1001;&#x103D;&#x1004;&#x1037;&#x103A;&#x1021;&#x101B;&#x1031;&#x1038;&#x1019;&#x103B;&#x102C;&#x1038;&#x1016;&#x103C;&#x1004;&#x1037;&#x103A; &#x101C;&#x100A;&#x103A;&#x1038;&#x1000;&#x1031;&#x102C;&#x1004;&#x103A;&#x1038;&#x104A; &#x1019;&#x103D;&#x1031;&#x1038;&#x1016;&#x103D;&#x102C;&#x1038;&#x101C;&#x102C;&#x101E;&#x1030;&#x1019;&#x103B;&#x102C;&#x1038; &#x1016;&#x103C;&#x1005;&#x103A;&#x101E;&#x100A;&#x103A;&#x104B; &#x1011;&#x102D;&#x102F;&#x101E;&#x1030;&#x1010;&#x102D;&#x102F;&#x1037;&#x104C; &#x1015;&#x102D;&#x102F;&#x1004;&#x103A;&#x1038;&#x1001;&#x103C;&#x102C;&#x1038; &#x101D;&#x1031;&#x1016;&#x1014;&#x103A;&#x1010;&#x1010;&#x103A;&#x101E;&#x1031;&#x102C; &#x1009;&#x102C;&#x100F;&#x103A;&#x1014;&#x103E;&#x1004;&#x1037;&#x103A; &#x1000;&#x103B;&#x1004;&#x1037;&#x103A;&#x101D;&#x1010;&#x103A; &#x101E;&#x102D;&#x1010;&#x1010;&#x103A;&#x101E;&#x1031;&#x102C; &#x1005;&#x102D;&#x1010;&#x103A;&#x1010;&#x102D;&#x102F;&#x1037;&#x101B;&#x103E;&#x102D;&#x1000;&#x103C;&#x104D; &#x1011;&#x102D;&#x102F;&#x101E;&#x1030;&#x1010;&#x102D;&#x102F;&#x1037;&#x101E;&#x100A;&#x103A; &#x1021;&#x1001;&#x103B;&#x1004;&#x103A;&#x1038;&#x1001;&#x103B;&#x1004;&#x103A;&#x1038; &#x1019;&#x1031;&#x1010;&#x1039;&#x1010;&#x102C;&#x1011;&#x102C;&#x1038;&#x104D; &#x1006;&#x1000;&#x103A;&#x1006;&#x1036;&#x1000;&#x103B;&#x1004;&#x1037;&#x103A;&#x101E;&#x102F;&#x1036;&#x1038;&#x101E;&#x1004;&#x1037;&#x103A;&#x104F;&#x104B;
141,Sino-Tibetan,Cantonese,udhr_cantonese,&#x4EBA;&#x4EBA;&#x751F;&#x51FA;&#x569F;&#x5C31;&#x4FC2;&#x81EA;&#x7531;&#x5605;&#xFF0C;&#x55BA;&#x5C0A;&#x56B4;&#x540C;&#x6B0A;&#x5229;&#x4E0A;&#x4E00;&#x5F8B;&#x5E73;&#x7B49;&#x3002;&#x4F62;&#x54CB;&#x5177;&#x6709;&#x7406;&#x6027;&#x540C;&#x826F;&#x5FC3;&#xFF0C;&#x800C;&#x4E14;&#x61C9;&#x8A72;&#x7528;&#x5144;&#x5F1F;&#x9593;&#x5605;&#x95DC;&#x4FC2;&#x569F;&#x4E92;&#x76F8;&#x5C0D;&#x5F85;&#x3002;
142,Sino-Tibetan,Karbi,udhr_karbi,Monit hijan angbong kibi kethe kangtui kangdai pu ave. Arnam monit aphan kamathathek ajakong kipi. Lasi ning isivet pen dorapsi kachinghon chijinso pen donang ji.
143,Sino-Tibetan,Mandarin Chinese,udhr_mandarin,&#x4EBA;&#x4EBA;&#x751F;&#x800C;&#x81EA;&#x7531;&#xFE50;&#x5728;&#x5C0A;&#x56B4;&#x548C;&#x6B0A;&#x5229;&#x4E0A;&#x4E00;&#x5F8B;&#x5E73;&#x7B49;&#x3002;&#x4ED6;&#x5011;&#x8CE6;&#x6709;&#x7406;&#x6027;&#x548C;&#x826F;&#x5FC3;&#xFE50;&#x4E26;&#x61C9;&#x4EE5;&#x5144;&#x5F1F;&#x95DC;&#x4FC2;&#x7684;&#x7CBE;&#x795E;&#x4E92;&#x76F8;&#x5C0D;&#x5F85;&#x3002;
144,Siouan,Lakota,udhr_lakota,Wi&#x010D;h&#x00E1;&#x0161;a na w&#x00ED;&#x014B;ya&#x014B; ot&#x00F3;iyohi igl&#x00FA;hapi na iy&#x00E9;ha&#x014B;ya&#x014B; w&#x00F3;wa&#x017E;api. T&#x021F;a&#x014B;m&#x00E1;hel slol'&#x00ED;&#x010D;'iyapi na ki&#x010D;h&#x00ED;wi&#x010D;howepi s'e ki&#x010D;h&#x00ED;&#x010D;huwapi kta h&#x00E9;&#x010D;ha.
145,Tai-Kadai,Thai,udhr_th,&#3648;&#3619;&#3634;&#3607;&#3640;&#3585;&#3588;&#3609;&#3648;&#3585;&#3636;&#3604;&#3617;&#3634;&#3629;&#3618;&#3656;&#3634;&#3591;&#3629;&#3636;&#3626;&#3619;&#3632; &#3648;&#3619;&#3634;&#3607;&#3640;&#3585;&#3588;&#3609;&#3617;&#3637;&#3588;&#3623;&#3634;&#3617;&#3588;&#3636;&#3604;&#3649;&#3621;&#3632;&#3588;&#3623;&#3634;&#3617;&#3648;&#3586;&#3657;&#3634;&#3651;&#3592;&#3648;&#3611;&#3655;&#3609;&#3586;&#3629;&#3591;&#3648;&#3619;&#3634;&#3648;&#3629;&#3591; &#3648;&#3619;&#3634;&#3607;&#3640;&#3585;&#3588;&#3609;&#3588;&#3623;&#3619;&#3652;&#3604;&#3657;&#3619;&#3633;&#3610;&#3585;&#3634;&#3619;&#3611;&#3599;&#3636;&#3610;&#3633;&#3605;&#3636;&#3651;&#3609;&#3607;&#3634;&#3591;&#3648;&#3604;&#3637;&#3618;&#3623;&#3585;&#3633;&#3609;.
146,Turkic,Azerbaijani,udhr_azturk,&#1576;&#1608;&#1578;&#1608;&#1606; &#1575;&#1610;&#1606;&#1587;&#1575;&#1606;&#1604;&#1575;&#1585; &#1581;&#1610;&#1579;&#1610;&#1610;&#1578; &#1608; &#1581;&#1575;&#1602;&#1604;&#1575;&#1585; &#1576;&#1575;&#1582;&#1610;&#1605;&#1610;&#1606;&#1583;&#1575;&#1606; &#1583;&#1606;&#1603; &#1608; &#1575;&#1585;&#1603;&#1610;&#1606; &#1583;&#1608;&#1594;&#1608;&#1604;&#1575;&#1585;&#1604;&#1575;&#1585;.&#1575;&#1608;&#1587; &#1608; &#1575;&#1608;&#1610;&#1575;&#1578; &#1610;&#1610;&#1607;&#65203;&#65268;&#65194;&#1610;&#1585;&#1604;&#1585; &#1608; &#1576;&#1610;&#1585; &#1576;&#1610;&#1585;&#1604;&#1585;&#1610;&#1606;&#1607; &#1602;&#1575;&#1585;&#1588;&#1609; &#1602;&#1575;&#1585;&#1583;&#1575;&#1588;&#1604;&#1610;&#1602; &#1585;&#1608;&#1581;&#1608; &#1575;&#1610;&#1604;&#1607; &#1583;&#1575;&#1608;&#1585;&#1575;&#1605;&#1575;&#1604;&#1610;&#1583;&#1585;&#1604;&#1575;&#1585;.
